din_instante;id_subsistema_origem;nom_subsistema_origem;id_subsistema_destino;nom_subsistema_destino;val_intercambiomwmed
2024-07-12 06:00:00;NE;NORDESTE;SE;SUDESTE;5647.041
2024-07-12 06:00:00;SE;SUDESTE;S;SUL;-1894.618
2024-07-12 07:00:00;N;NORTE;NE;NORDESTE;-3795.338
2024-07-12 07:00:00;N;NORTE;SE;SUDESTE;3201.169
2024-07-12 07:00:00;NE;NORDESTE;SE;SUDESTE;7063.435
2024-07-12 07:00:00;SE;SUDESTE;S;SUL;140.687
2024-07-12 08:00:00;N;NORTE;NE;NORDESTE;-4172.961
2024-07-12 08:00:00;N;NORTE;SE;SUDESTE;3209.408
2024-07-12 08:00:00;NE;NORDESTE;SE;SUDESTE;6817.451
2024-07-12 08:00:00;SE;SUDESTE;S;SUL;1200.29199999
2024-07-12 09:00:00;N;NORTE;NE;NORDESTE;-4423.737
2024-07-12 09:00:00;N;NORTE;SE;SUDESTE;3131.824
2024-07-12 09:00:00;NE;NORDESTE;SE;SUDESTE;6827.073
2024-07-12 09:00:00;SE;SUDESTE;S;SUL;1653.973
2024-07-12 10:00:00;N;NORTE;NE;NORDESTE;-4415.461
2024-07-12 10:00:00;N;NORTE;SE;SUDESTE;3053.284
2024-07-12 10:00:00;NE;NORDESTE;SE;SUDESTE;6941.765
2024-07-12 10:00:00;SE;SUDESTE;S;SUL;2148.965
2024-07-12 11:00:00;N;NORTE;NE;NORDESTE;-4523.283
2024-07-12 11:00:00;N;NORTE;SE;SUDESTE;3210.7
2024-07-12 11:00:00;NE;NORDESTE;SE;SUDESTE;6884.338
2024-07-12 11:00:00;SE;SUDESTE;S;SUL;2031.479
2024-07-12 12:00:00;N;NORTE;NE;NORDESTE;-4585.64
2024-07-12 12:00:00;N;NORTE;SE;SUDESTE;3310.853
2024-07-12 12:00:00;NE;NORDESTE;SE;SUDESTE;6920.286
2024-07-12 12:00:00;SE;SUDESTE;S;SUL;1168.568
2024-07-12 13:00:00;N;NORTE;NE;NORDESTE;-4298.466
2024-07-12 13:00:00;N;NORTE;SE;SUDESTE;3318.52
2024-07-12 13:00:00;NE;NORDESTE;SE;SUDESTE;6901.259
2024-07-12 13:00:00;SE;SUDESTE;S;SUL;1381.871
2024-07-12 14:00:00;N;NORTE;NE;NORDESTE;-4268.243
2024-07-12 14:00:00;N;NORTE;SE;SUDESTE;2951.436
2024-07-12 14:00:00;NE;NORDESTE;SE;SUDESTE;6923.891
2024-07-12 14:00:00;SE;SUDESTE;S;SUL;793.077
2024-07-12 15:00:00;N;NORTE;NE;NORDESTE;-3885.38
2024-07-12 15:00:00;N;NORTE;SE;SUDESTE;2980.494
2024-07-12 15:00:00;NE;NORDESTE;SE;SUDESTE;6972.372
2024-07-12 15:00:00;SE;SUDESTE;S;SUL;811.078
2024-07-12 16:00:00;N;NORTE;NE;NORDESTE;-3371.329
2024-07-12 16:00:00;N;NORTE;SE;SUDESTE;2945.935
2024-07-12 16:00:00;NE;NORDESTE;SE;SUDESTE;6759.705
2024-07-12 16:00:00;SE;SUDESTE;S;SUL;1328.862
2024-07-12 17:00:00;N;NORTE;NE;NORDESTE;-2461.73
2024-07-12 17:00:00;N;NORTE;SE;SUDESTE;3049.151
2024-07-12 17:00:00;NE;NORDESTE;SE;SUDESTE;6330.302
2024-07-12 17:00:00;SE;SUDESTE;S;SUL;842.228
2024-07-12 18:00:00;N;NORTE;NE;NORDESTE;-1425.807
2024-07-12 18:00:00;N;NORTE;SE;SUDESTE;4098.636
2024-07-12 18:00:00;NE;NORDESTE;SE;SUDESTE;6454.349
2024-07-12 18:00:00;SE;SUDESTE;S;SUL;1538.058
2024-07-12 19:00:00;N;NORTE;NE;NORDESTE;-2417.523
2024-07-12 19:00:00;N;NORTE;SE;SUDESTE;3477.844
2024-07-12 19:00:00;NE;NORDESTE;SE;SUDESTE;6628.899
2024-07-12 19:00:00;SE;SUDESTE;S;SUL;1174.405
2024-07-12 20:00:00;N;NORTE;NE;NORDESTE;-3267.324
2024-07-12 20:00:00;N;NORTE;SE;SUDESTE;2833.849
2024-07-12 20:00:00;NE;NORDESTE;SE;SUDESTE;6874.823
2024-07-12 20:00:00;SE;SUDESTE;S;SUL;296.863
2024-07-12 21:00:00;N;NORTE;NE;NORDESTE;-3221.087
2024-07-12 21:00:00;N;NORTE;SE;SUDESTE;2057.523
2024-07-12 21:00:00;NE;NORDESTE;SE;SUDESTE;6650.122
2024-07-12 21:00:00;SE;SUDESTE;S;SUL;-446.596
2024-07-12 22:00:00;N;NORTE;NE;NORDESTE;-3158.094
2024-07-12 22:00:00;N;NORTE;SE;SUDESTE;1974.655
2024-07-12 22:00:00;NE;NORDESTE;SE;SUDESTE;6733.469
2024-07-12 22:00:00;SE;SUDESTE;S;SUL;-384.876
2024-07-12 23:00:00;N;NORTE;NE;NORDESTE;-3169.112
2024-07-12 23:00:00;N;NORTE;SE;SUDESTE;1947.982
2024-07-12 23:00:00;NE;NORDESTE;SE;SUDESTE;6960.412
2024-07-12 23:00:00;SE;SUDESTE;S;SUL;-492.293
2024-07-13 00:00:00;N;NORTE;NE;NORDESTE;-3236.645
2024-07-13 00:00:00;N;NORTE;SE;SUDESTE;1485.233
2024-07-13 00:00:00;NE;NORDESTE;SE;SUDESTE;6523.649
2024-07-13 00:00:00;SE;SUDESTE;S;SUL;-1709.617
2024-07-13 01:00:00;N;NORTE;NE;NORDESTE;-3457.883
2024-07-13 01:00:00;N;NORTE;SE;SUDESTE;671.148
2024-07-13 01:00:00;NE;NORDESTE;SE;SUDESTE;5961.225
2024-07-13 01:00:00;SE;SUDESTE;S;SUL;-1958.086
2024-07-13 02:00:00;N;NORTE;NE;NORDESTE;-3389.353
2024-07-13 02:00:00;N;NORTE;SE;SUDESTE;485.667
2024-07-13 02:00:00;NE;NORDESTE;SE;SUDESTE;5916.588
2024-07-13 02:00:00;SE;SUDESTE;S;SUL;-2592.551
2024-07-13 03:00:00;N;NORTE;NE;NORDESTE;-3515.287
2024-07-13 03:00:00;N;NORTE;SE;SUDESTE;804.541
2024-07-13 03:00:00;NE;NORDESTE;SE;SUDESTE;6121.637
2024-07-13 03:00:00;SE;SUDESTE;S;SUL;-2542.839
2024-07-13 04:00:00;N;NORTE;NE;NORDESTE;-3505.083
2024-07-13 04:00:00;N;NORTE;SE;SUDESTE;1100.454
2024-07-13 04:00:00;NE;NORDESTE;SE;SUDESTE;5169.88199999
2024-07-13 04:00:00;SE;SUDESTE;S;SUL;-3069.337
2024-07-13 05:00:00;N;NORTE;NE;NORDESTE;-3601.1
2024-07-13 05:00:00;N;NORTE;SE;SUDESTE;1244.153
2024-07-13 05:00:00;NE;NORDESTE;SE;SUDESTE;5314.97099999
2024-07-13 05:00:00;SE;SUDESTE;S;SUL;-3061.366
2024-07-13 06:00:00;N;NORTE;NE;NORDESTE;-3998.117
2024-07-13 06:00:00;N;NORTE;SE;SUDESTE;1571.575
2024-07-13 06:00:00;NE;NORDESTE;SE;SUDESTE;4985.819
2024-07-13 06:00:00;SE;SUDESTE;S;SUL;-2851.447
2024-07-13 07:00:00;N;NORTE;NE;NORDESTE;-4205.564
2024-07-13 07:00:00;N;NORTE;SE;SUDESTE;2058.406
2024-07-13 07:00:00;NE;NORDESTE;SE;SUDESTE;4563.17699999
2024-07-13 07:00:00;SE;SUDESTE;S;SUL;-2343.817
2024-07-13 08:00:00;N;NORTE;NE;NORDESTE;-4552.758
2024-07-13 08:00:00;N;NORTE;SE;SUDESTE;2583.841
2024-07-13 08:00:00;NE;NORDESTE;SE;SUDESTE;4466.741
2024-07-13 08:00:00;SE;SUDESTE;S;SUL;-1540.373
2024-07-13 09:00:00;N;NORTE;NE;NORDESTE;-4647.883
2024-07-13 09:00:00;N;NORTE;SE;SUDESTE;2883.77
2024-07-13 09:00:00;NE;NORDESTE;SE;SUDESTE;4485.781
2024-07-13 09:00:00;SE;SUDESTE;S;SUL;-978.102
2024-07-13 10:00:00;N;NORTE;NE;NORDESTE;-4569.216
2024-07-13 10:00:00;N;NORTE;SE;SUDESTE;2976.13
2024-07-13 10:00:00;NE;NORDESTE;SE;SUDESTE;4598.242
2024-07-13 10:00:00;SE;SUDESTE;S;SUL;-440.117
2024-07-13 11:00:00;N;NORTE;NE;NORDESTE;-4580.135
2024-07-13 11:00:00;N;NORTE;SE;SUDESTE;3079.44
2024-07-13 11:00:00;NE;NORDESTE;SE;SUDESTE;4620.947
2024-07-13 11:00:00;SE;SUDESTE;S;SUL;-18.595
2024-07-13 12:00:00;N;NORTE;NE;NORDESTE;-4546.072
2024-07-13 12:00:00;N;NORTE;SE;SUDESTE;3066.087
2024-07-13 12:00:00;NE;NORDESTE;SE;SUDESTE;4609.841
2024-07-13 12:00:00;SE;SUDESTE;S;SUL;77.808
2024-07-13 13:00:00;N;NORTE;NE;NORDESTE;-4622.064
2024-07-13 13:00:00;N;NORTE;SE;SUDESTE;2961.014
2024-07-13 13:00:00;NE;NORDESTE;SE;SUDESTE;4559.59599999
2024-07-13 13:00:00;SE;SUDESTE;S;SUL;-6.839
2024-07-13 14:00:00;N;NORTE;NE;NORDESTE;-4342.92199999
2024-07-13 14:00:00;N;NORTE;SE;SUDESTE;3265.944
2024-07-13 14:00:00;NE;NORDESTE;SE;SUDESTE;4219.79699999
2024-07-13 14:00:00;SE;SUDESTE;S;SUL;-287.677
2024-07-13 15:00:00;N;NORTE;NE;NORDESTE;-4311.116
2024-07-13 15:00:00;N;NORTE;SE;SUDESTE;2949.877
2024-07-13 15:00:00;NE;NORDESTE;SE;SUDESTE;3685.329
2024-07-13 15:00:00;SE;SUDESTE;S;SUL;-938.93
2024-07-13 16:00:00;N;NORTE;NE;NORDESTE;-4205.736
2024-07-13 16:00:00;N;NORTE;SE;SUDESTE;2880.354
2024-07-13 16:00:00;NE;NORDESTE;SE;SUDESTE;5359.144
2024-07-13 16:00:00;SE;SUDESTE;S;SUL;-670.95399999
2024-07-13 17:00:00;N;NORTE;NE;NORDESTE;-3237.766
2024-07-13 17:00:00;N;NORTE;SE;SUDESTE;3411.919
2024-07-13 17:00:00;NE;NORDESTE;SE;SUDESTE;6222.264
2024-07-13 17:00:00;SE;SUDESTE;S;SUL;-192.261
2024-07-13 18:00:00;N;NORTE;NE;NORDESTE;-2116.793
2024-07-13 18:00:00;N;NORTE;SE;SUDESTE;4374.885
2024-07-13 18:00:00;NE;NORDESTE;SE;SUDESTE;5967.961
2024-07-13 18:00:00;SE;SUDESTE;S;SUL;-199.415
2024-07-13 19:00:00;N;NORTE;NE;NORDESTE;-2951.081
2024-07-13 19:00:00;N;NORTE;SE;SUDESTE;3735.4
2024-07-13 19:00:00;NE;NORDESTE;SE;SUDESTE;5596.863
2024-07-13 19:00:00;SE;SUDESTE;S;SUL;-912.183
2024-07-13 20:00:00;N;NORTE;NE;NORDESTE;-3113.321
2024-07-13 20:00:00;N;NORTE;SE;SUDESTE;2671.36499999
2024-07-13 20:00:00;NE;NORDESTE;SE;SUDESTE;5788.46
2024-07-13 20:00:00;SE;SUDESTE;S;SUL;-1056.386
2024-07-13 21:00:00;N;NORTE;NE;NORDESTE;-3253.895
2024-07-13 21:00:00;N;NORTE;SE;SUDESTE;2472.607
2024-07-13 21:00:00;NE;NORDESTE;SE;SUDESTE;6096.899
2024-07-13 21:00:00;SE;SUDESTE;S;SUL;-1105.849
2024-07-13 22:00:00;N;NORTE;NE;NORDESTE;-3087.181
2024-07-13 22:00:00;N;NORTE;SE;SUDESTE;1989.121
2024-07-13 22:00:00;NE;NORDESTE;SE;SUDESTE;6100.626
2024-07-13 22:00:00;SE;SUDESTE;S;SUL;-2003.304
2024-07-13 23:00:00;N;NORTE;NE;NORDESTE;-3072.041
2024-07-13 23:00:00;N;NORTE;SE;SUDESTE;1326.983
2024-07-13 23:00:00;NE;NORDESTE;SE;SUDESTE;5326.749
2024-07-13 23:00:00;SE;SUDESTE;S;SUL;-2938.23
2024-07-14 00:00:00;N;NORTE;NE;NORDESTE;-3228.344
2024-07-14 00:00:00;N;NORTE;SE;SUDESTE;178.36
2024-07-14 00:00:00;NE;NORDESTE;SE;SUDESTE;4472.751
2024-07-14 00:00:00;SE;SUDESTE;S;SUL;-3822.5
2024-07-14 01:00:00;N;NORTE;NE;NORDESTE;-2924.935
2024-07-14 01:00:00;N;NORTE;SE;SUDESTE;-135.822
2024-07-14 01:00:00;NE;NORDESTE;SE;SUDESTE;4067.386
2024-07-14 01:00:00;SE;SUDESTE;S;SUL;-3949.98
2024-07-14 02:00:00;N;NORTE;NE;NORDESTE;-3064.547
2024-07-14 02:00:00;N;NORTE;SE;SUDESTE;79.433
2024-07-14 02:00:00;NE;NORDESTE;SE;SUDESTE;4321.375
2024-07-14 02:00:00;SE;SUDESTE;S;SUL;-3676.707
2024-07-14 03:00:00;N;NORTE;NE;NORDESTE;-3112.17299999
2024-07-14 03:00:00;N;NORTE;SE;SUDESTE;219.118
2024-07-14 03:00:00;NE;NORDESTE;SE;SUDESTE;4377.868
2024-07-14 03:00:00;SE;SUDESTE;S;SUL;-3458.843
2024-07-14 04:00:00;N;NORTE;NE;NORDESTE;-3340.318
2024-07-14 04:00:00;N;NORTE;SE;SUDESTE;579.16999999
2024-07-14 04:00:00;NE;NORDESTE;SE;SUDESTE;4815.764
2024-07-14 04:00:00;SE;SUDESTE;S;SUL;-2454.056
2024-07-14 05:00:00;N;NORTE;NE;NORDESTE;-3608.039
2024-07-14 05:00:00;N;NORTE;SE;SUDESTE;950.048
2024-07-14 05:00:00;NE;NORDESTE;SE;SUDESTE;5311.555
2024-07-14 05:00:00;SE;SUDESTE;S;SUL;-1814.752
2024-07-14 06:00:00;N;NORTE;NE;NORDESTE;-4283.60099999
2024-07-14 06:00:00;N;NORTE;SE;SUDESTE;1889.979
2024-07-14 06:00:00;NE;NORDESTE;SE;SUDESTE;5351.762
2024-07-14 06:00:00;SE;SUDESTE;S;SUL;-661.24199999
2024-07-14 07:00:00;N;NORTE;NE;NORDESTE;-4759.654
2024-07-14 07:00:00;N;NORTE;SE;SUDESTE;2721.049
2024-07-14 07:00:00;NE;NORDESTE;SE;SUDESTE;5448.861
2024-07-14 07:00:00;SE;SUDESTE;S;SUL;1752.715
2024-07-14 08:00:00;N;NORTE;NE;NORDESTE;-4138.482
2024-07-14 08:00:00;N;NORTE;SE;SUDESTE;2553.088
2024-07-14 08:00:00;NE;NORDESTE;SE;SUDESTE;5088.45799999
2024-07-14 08:00:00;SE;SUDESTE;S;SUL;2282.83
2024-07-14 09:00:00;N;NORTE;NE;NORDESTE;-3514.104
2024-07-14 09:00:00;N;NORTE;SE;SUDESTE;2315.45899999
2024-07-14 09:00:00;NE;NORDESTE;SE;SUDESTE;4579.258
2024-07-14 09:00:00;SE;SUDESTE;S;SUL;2329.871
2024-07-14 10:00:00;N;NORTE;NE;NORDESTE;-3716.899
2024-07-14 10:00:00;N;NORTE;SE;SUDESTE;2897.987
2024-07-14 10:00:00;NE;NORDESTE;SE;SUDESTE;4590.764
2024-07-14 10:00:00;SE;SUDESTE;S;SUL;3304.223
2024-07-14 11:00:00;N;NORTE;NE;NORDESTE;-3777.604
2024-07-14 11:00:00;N;NORTE;SE;SUDESTE;2988.949
2024-07-14 11:00:00;NE;NORDESTE;SE;SUDESTE;4431.738
2024-07-14 11:00:00;SE;SUDESTE;S;SUL;3467.638
2024-07-14 12:00:00;N;NORTE;NE;NORDESTE;-3637.697
2024-07-14 12:00:00;N;NORTE;SE;SUDESTE;2851.667
2024-07-14 12:00:00;NE;NORDESTE;SE;SUDESTE;4259.332
2024-07-14 12:00:00;SE;SUDESTE;S;SUL;3270.233
2024-07-14 13:00:00;N;NORTE;NE;NORDESTE;-3754.238
2024-07-14 13:00:00;N;NORTE;SE;SUDESTE;2720.05499999
2024-07-14 13:00:00;NE;NORDESTE;SE;SUDESTE;4320.58299999
2024-07-14 13:00:00;SE;SUDESTE;S;SUL;3234.145
2024-07-14 14:00:00;N;NORTE;NE;NORDESTE;-4067.397
2024-07-14 14:00:00;N;NORTE;SE;SUDESTE;2823.145
2024-07-14 14:00:00;NE;NORDESTE;SE;SUDESTE;4364.631
2024-07-14 14:00:00;SE;SUDESTE;S;SUL;3199.92
2024-07-14 15:00:00;N;NORTE;NE;NORDESTE;-4165.903
2024-07-14 15:00:00;N;NORTE;SE;SUDESTE;3093.399
2024-07-14 15:00:00;NE;NORDESTE;SE;SUDESTE;4117.829
2024-07-14 15:00:00;SE;SUDESTE;S;SUL;2686.203
2024-07-14 16:00:00;N;NORTE;NE;NORDESTE;-4394.888
2024-07-14 16:00:00;N;NORTE;SE;SUDESTE;3191.535
2024-07-14 16:00:00;NE;NORDESTE;SE;SUDESTE;3990.295
2024-07-14 16:00:00;SE;SUDESTE;S;SUL;573.814
2024-07-14 17:00:00;N;NORTE;NE;NORDESTE;-2777.86499999
2024-07-14 17:00:00;N;NORTE;SE;SUDESTE;3460.402
2024-07-14 17:00:00;NE;NORDESTE;SE;SUDESTE;4541.99799999
2024-07-14 17:00:00;SE;SUDESTE;S;SUL;-272.903
2024-07-14 18:00:00;N;NORTE;NE;NORDESTE;-2448.831
2024-07-14 18:00:00;N;NORTE;SE;SUDESTE;3975.311
2024-07-14 18:00:00;NE;NORDESTE;SE;SUDESTE;5306.826
2024-07-14 18:00:00;SE;SUDESTE;S;SUL;385.913
2024-07-14 19:00:00;N;NORTE;NE;NORDESTE;-3013.883
2024-07-14 19:00:00;N;NORTE;SE;SUDESTE;4160.78399999
2024-07-14 19:00:00;NE;NORDESTE;SE;SUDESTE;6138.495
2024-07-14 19:00:00;SE;SUDESTE;S;SUL;44.84899999
2024-07-14 20:00:00;N;NORTE;NE;NORDESTE;-3488.797
2024-07-14 20:00:00;N;NORTE;SE;SUDESTE;3315.29799999
2024-07-14 20:00:00;NE;NORDESTE;SE;SUDESTE;6191.697
2024-07-14 20:00:00;SE;SUDESTE;S;SUL;-419.738
2024-07-14 21:00:00;N;NORTE;NE;NORDESTE;-3463.408
2024-07-14 21:00:00;N;NORTE;SE;SUDESTE;2065.457
2024-07-14 21:00:00;NE;NORDESTE;SE;SUDESTE;5746.647
2024-07-14 21:00:00;SE;SUDESTE;S;SUL;-1069.44699999
2024-07-14 22:00:00;N;NORTE;NE;NORDESTE;-2913.792
2024-07-14 22:00:00;N;NORTE;SE;SUDESTE;1151.18599999
2024-07-14 22:00:00;NE;NORDESTE;SE;SUDESTE;5373.432
2024-07-14 22:00:00;SE;SUDESTE;S;SUL;-1992.99
2024-07-14 23:00:00;N;NORTE;NE;NORDESTE;-2873.33
2024-07-14 23:00:00;N;NORTE;SE;SUDESTE;1082.381
2024-07-14 23:00:00;NE;NORDESTE;SE;SUDESTE;5319.535
2024-07-14 23:00:00;SE;SUDESTE;S;SUL;-2614.378
2024-07-15 00:00:00;N;NORTE;NE;NORDESTE;-2992.935
2024-07-15 00:00:00;N;NORTE;SE;SUDESTE;756.367
2024-07-15 00:00:00;NE;NORDESTE;SE;SUDESTE;4943.12
2024-07-15 00:00:00;SE;SUDESTE;S;SUL;-3093.824
2024-07-15 01:00:00;N;NORTE;NE;NORDESTE;-3052.725
2024-07-15 01:00:00;N;NORTE;SE;SUDESTE;52.97
2024-07-15 01:00:00;NE;NORDESTE;SE;SUDESTE;4251.115
2024-07-15 01:00:00;SE;SUDESTE;S;SUL;-3776.15
2024-07-15 02:00:00;N;NORTE;NE;NORDESTE;-2811.87
2024-07-15 02:00:00;N;NORTE;SE;SUDESTE;-97.83499999
2024-07-15 02:00:00;NE;NORDESTE;SE;SUDESTE;4258.495
2024-07-15 02:00:00;SE;SUDESTE;S;SUL;-4410.153
2024-07-15 03:00:00;N;NORTE;NE;NORDESTE;-2980.059
2024-07-15 03:00:00;N;NORTE;SE;SUDESTE;160.68
2024-07-15 03:00:00;NE;NORDESTE;SE;SUDESTE;4619.568
2024-07-15 03:00:00;SE;SUDESTE;S;SUL;-3747.033
2024-07-15 04:00:00;N;NORTE;NE;NORDESTE;-3199.212
2024-07-15 04:00:00;N;NORTE;SE;SUDESTE;502.03
2024-07-15 04:00:00;NE;NORDESTE;SE;SUDESTE;5112.462
2024-07-15 04:00:00;SE;SUDESTE;S;SUL;-3361.96999999
2024-07-15 05:00:00;N;NORTE;NE;NORDESTE;-3381.377
2024-07-15 05:00:00;N;NORTE;SE;SUDESTE;845.445
2024-07-15 05:00:00;NE;NORDESTE;SE;SUDESTE;5500.229
2024-07-15 05:00:00;SE;SUDESTE;S;SUL;-3627.678
2024-07-15 06:00:00;N;NORTE;NE;NORDESTE;-3729.85
2024-07-15 06:00:00;N;NORTE;SE;SUDESTE;1553.44
2024-07-15 06:00:00;NE;NORDESTE;SE;SUDESTE;5813.927
2024-07-15 06:00:00;SE;SUDESTE;S;SUL;-2956.386
2024-07-15 07:00:00;N;NORTE;NE;NORDESTE;-4283.557
2024-07-15 07:00:00;N;NORTE;SE;SUDESTE;2444.50799999
2024-07-15 07:00:00;NE;NORDESTE;SE;SUDESTE;6928.843
2024-07-15 07:00:00;SE;SUDESTE;S;SUL;-1216.726
2024-07-15 08:00:00;N;NORTE;NE;NORDESTE;-4596.086
2024-07-15 08:00:00;N;NORTE;SE;SUDESTE;2742.013
2024-07-15 08:00:00;NE;NORDESTE;SE;SUDESTE;6499.281
2024-07-15 08:00:00;SE;SUDESTE;S;SUL;-229.152
2024-07-15 09:00:00;N;NORTE;NE;NORDESTE;-4773.06499999
2024-07-15 09:00:00;N;NORTE;SE;SUDESTE;2944.815
2024-07-15 09:00:00;NE;NORDESTE;SE;SUDESTE;6694.312
2024-07-15 09:00:00;SE;SUDESTE;S;SUL;1016.346
2024-07-15 10:00:00;N;NORTE;NE;NORDESTE;-4597.979
2024-07-15 10:00:00;N;NORTE;SE;SUDESTE;2886.626
2024-07-15 10:00:00;NE;NORDESTE;SE;SUDESTE;6357.077
2024-07-15 10:00:00;SE;SUDESTE;S;SUL;1735.779
2024-07-15 11:00:00;N;NORTE;NE;NORDESTE;-4593.769
2024-07-15 11:00:00;N;NORTE;SE;SUDESTE;2964.485
2024-07-15 11:00:00;NE;NORDESTE;SE;SUDESTE;6311.327
2024-07-15 11:00:00;SE;SUDESTE;S;SUL;2466.244
2024-07-15 12:00:00;N;NORTE;NE;NORDESTE;-4635.91
2024-07-15 12:00:00;N;NORTE;SE;SUDESTE;3159.339
2024-07-15 12:00:00;NE;NORDESTE;SE;SUDESTE;6511.092
2024-07-15 12:00:00;SE;SUDESTE;S;SUL;3260.149
2024-07-15 13:00:00;N;NORTE;NE;NORDESTE;-4619.169
2024-07-15 13:00:00;N;NORTE;SE;SUDESTE;2989.609
2024-07-15 13:00:00;NE;NORDESTE;SE;SUDESTE;6282.704
2024-07-15 13:00:00;SE;SUDESTE;S;SUL;2219.395
2024-07-15 14:00:00;N;NORTE;NE;NORDESTE;-4507.63
2024-07-15 14:00:00;N;NORTE;SE;SUDESTE;2717.828
2024-07-15 14:00:00;NE;NORDESTE;SE;SUDESTE;6032.487
2024-07-15 14:00:00;SE;SUDESTE;S;SUL;1321.98499999
2024-07-15 15:00:00;N;NORTE;NE;NORDESTE;-4236.692
2024-07-15 15:00:00;N;NORTE;SE;SUDESTE;2892.62
2024-07-15 15:00:00;NE;NORDESTE;SE;SUDESTE;6305.618
2024-07-15 15:00:00;SE;SUDESTE;S;SUL;1117.01299999
2024-07-15 16:00:00;N;NORTE;NE;NORDESTE;-3592.894
2024-07-15 16:00:00;N;NORTE;SE;SUDESTE;2431.081
2024-07-15 16:00:00;NE;NORDESTE;SE;SUDESTE;6190.713
2024-07-15 16:00:00;SE;SUDESTE;S;SUL;804.978
2024-07-15 17:00:00;N;NORTE;NE;NORDESTE;-2520.215
2024-07-15 17:00:00;N;NORTE;SE;SUDESTE;3045.177
2024-07-15 17:00:00;NE;NORDESTE;SE;SUDESTE;5956.005
2024-07-15 17:00:00;SE;SUDESTE;S;SUL;317.341
2024-07-15 18:00:00;N;NORTE;NE;NORDESTE;-2159.887
2024-07-15 18:00:00;N;NORTE;SE;SUDESTE;4154.218
2024-07-15 18:00:00;NE;NORDESTE;SE;SUDESTE;6864.017
2024-07-15 18:00:00;SE;SUDESTE;S;SUL;409.034
2024-07-15 19:00:00;N;NORTE;NE;NORDESTE;-2673.908
2024-07-15 19:00:00;N;NORTE;SE;SUDESTE;3659.809
2024-07-15 19:00:00;NE;NORDESTE;SE;SUDESTE;6552.845
2024-07-15 19:00:00;SE;SUDESTE;S;SUL;181.841
2024-07-15 20:00:00;N;NORTE;NE;NORDESTE;-3173.947
2024-07-15 20:00:00;N;NORTE;SE;SUDESTE;2556.065
2024-07-15 20:00:00;NE;NORDESTE;SE;SUDESTE;6507.476
2024-07-15 20:00:00;SE;SUDESTE;S;SUL;-445.65
2024-07-15 21:00:00;N;NORTE;NE;NORDESTE;-3467.623
2024-07-15 21:00:00;N;NORTE;SE;SUDESTE;2017.475
2024-07-15 21:00:00;NE;NORDESTE;SE;SUDESTE;6057.101
2024-07-15 21:00:00;SE;SUDESTE;S;SUL;-1191.401
2024-07-15 22:00:00;N;NORTE;NE;NORDESTE;-3507.987
2024-07-15 22:00:00;N;NORTE;SE;SUDESTE;1381.537
2024-07-15 22:00:00;NE;NORDESTE;SE;SUDESTE;5823.693
2024-07-15 22:00:00;SE;SUDESTE;S;SUL;-1751.04299999
2024-07-15 23:00:00;N;NORTE;NE;NORDESTE;-3304.2
2024-07-15 23:00:00;N;NORTE;SE;SUDESTE;171.124
2024-07-15 23:00:00;NE;NORDESTE;SE;SUDESTE;5404.53799999
2024-07-15 23:00:00;SE;SUDESTE;S;SUL;-2175.41
2024-07-16 00:00:00;N;NORTE;NE;NORDESTE;-3196.927
2024-07-16 00:00:00;N;NORTE;SE;SUDESTE;-110.146
2024-07-16 00:00:00;NE;NORDESTE;SE;SUDESTE;5076.07399999
2024-07-16 00:00:00;SE;SUDESTE;S;SUL;-2857.004
2024-07-16 01:00:00;N;NORTE;NE;NORDESTE;-3141.167
2024-07-16 01:00:00;N;NORTE;SE;SUDESTE;29.987
2024-07-16 01:00:00;NE;NORDESTE;SE;SUDESTE;5027.242
2024-07-16 01:00:00;SE;SUDESTE;S;SUL;-2556.259
2024-07-16 02:00:00;N;NORTE;NE;NORDESTE;-3150.784
2024-07-16 02:00:00;N;NORTE;SE;SUDESTE;229.329
2024-07-16 02:00:00;NE;NORDESTE;SE;SUDESTE;5126.362
2024-07-16 02:00:00;SE;SUDESTE;S;SUL;-2679.98
2024-07-16 03:00:00;N;NORTE;NE;NORDESTE;-3156.634
2024-07-16 03:00:00;N;NORTE;SE;SUDESTE;398.865
2024-07-16 03:00:00;NE;NORDESTE;SE;SUDESTE;5200.66799999
2024-07-16 03:00:00;SE;SUDESTE;S;SUL;-2928.862
2024-07-16 04:00:00;N;NORTE;NE;NORDESTE;-2993.51899999
2024-07-16 04:00:00;N;NORTE;SE;SUDESTE;343.637
2024-07-16 04:00:00;NE;NORDESTE;SE;SUDESTE;5031.616
2024-07-16 04:00:00;SE;SUDESTE;S;SUL;-3730.127
2024-07-16 05:00:00;N;NORTE;NE;NORDESTE;-3229.462
2024-07-16 05:00:00;N;NORTE;SE;SUDESTE;699.997
2024-07-16 05:00:00;NE;NORDESTE;SE;SUDESTE;5557.802
2024-07-16 05:00:00;SE;SUDESTE;S;SUL;-3450.034
2024-07-16 06:00:00;N;NORTE;NE;NORDESTE;-3889.523
2024-07-16 06:00:00;N;NORTE;SE;SUDESTE;1714.198
2024-07-16 06:00:00;NE;NORDESTE;SE;SUDESTE;6638.628
2024-07-16 06:00:00;SE;SUDESTE;S;SUL;-2463.437
2024-07-16 07:00:00;N;NORTE;NE;NORDESTE;-4092.155
